400.000000	0
399.600000	0
399.200400	0
398.801200	0
398.402398	0
398.003996	0
397.605992	0
397.208386	0
396.811178	0
396.414366	0
396.017952	0
395.621934	0
395.226312	0
394.831086	-2
394.436255	-2
394.041819	-2
393.647777	-2
393.254129	-2
392.860875	-2
392.468014	-2
392.075546	-1
391.683470	-1
391.291787	-1
390.900495	-1
390.509595	-1
390.119085	0
389.728966	0
389.339237	0
388.949898	-1
388.560948	-1
388.172387	-1
387.784215	0
387.396430	0
387.009034	0
386.622025	0
386.235403	0
385.849167	0
385.463318	0
385.077855	0
384.692777	0
384.308084	0
383.923776	0
383.539852	0
383.156313	-1
382.773156	-1
382.390383	-1
382.007993	-1
381.625985	-1
381.244359	-1
380.863114	-1
380.482251	-1
380.101769	-1
379.721667	-1
379.341946	0
378.962604	0
378.583641	0
378.205057	0
377.826852	0
377.449025	0
377.071576	0
376.694505	0
376.317810	0
375.941493	0
375.565551	0
375.189986	0
374.814796	0
374.439981	0
374.065541	0
373.691475	0
373.317784	0
372.944466	0
372.571522	-1
372.198950	-1
371.826751	-1
371.454924	-2
371.083469	-1
370.712386	-1
370.341674	0
369.971332	0
369.601360	0
369.231759	0
368.862527	0
368.493665	0
368.125171	0
367.757046	0
367.389289	0
367.021900	0
366.654878	0
366.288223	0
365.921935	0
365.556013	0
365.190457	0
364.825266	0
364.460441	0
364.095981	0
363.731885	0
363.368153	0
363.004785	0
362.641780	0
362.279138	0
361.916859	0
361.554942	0
361.193387	0
360.832194	0
360.471361	0
360.110890	0
359.750779	0
359.391028	0
359.031637	-1
358.672606	-1
358.313933	-1
357.955619	-1
357.597664	-1
357.240066	-1
356.882826	-1
356.525943	-1
356.169417	-1
355.813248	-1
355.457434	-1
355.101977	-1
354.746875	-1
354.392128	-1
354.037736	-1
353.683698	-1
353.330015	-1
352.976685	-1
352.623708	-1
352.271084	-2
351.918813	-2
351.566894	-1
351.215327	0
350.864112	0
350.513248	0
350.162735	0
349.812572	0
349.462759	0
349.113297	0
348.764183	0
348.415419	0
348.067004	0
347.718937	0
347.371218	0
347.023847	0
346.676823	0
346.330146	0
345.983816	0
345.637832	0
345.292194	0
344.946902	0
344.601955	0
344.257353	-1
343.913096	-1
343.569183	-1
343.225613	-1
342.882388	-1
342.539505	-1
342.196966	-1
341.854769	-1
341.512914	-1
341.171401	-1
340.830230	-1
340.489400	-1
340.148910	-1
339.808761	-1
339.468953	-1
339.129484	-1
338.790354	-1
338.451564	-1
338.113112	-1
337.774999	-1
337.437224	-1
337.099787	-1
336.762687	-1
336.425924	-1
336.089498	-1
335.753409	-1
335.417656	-1
335.082238	-1
334.747156	-1
334.412409	-1
334.077996	-1
333.743918	-1
333.410174	-1
333.076764	-1
332.743687	-1
332.410944	-1
332.078533	-1
331.746454	-1
331.414708	-1
331.083293	-1
330.752210	-1
330.421457	-1
330.091036	-1
329.760945	-1
329.431184	-1
329.101753	-1
328.772651	-1
328.443878	0
328.115435	0
327.787319	0
327.459532	0
327.132072	0
326.804940	-1
326.478135	-1
326.151657	-1
325.825505	-1
325.499680	-1
325.174180	-1
324.849006	-1
324.524157	-1
324.199633	-1
323.875433	-1
323.551558	-1
323.228006	-1
322.904778	0
322.581874	0
322.259292	0
321.937032	-1
321.615095	-1
321.293480	-1
320.972187	-1
320.651215	-1
320.330563	0
320.010233	0
319.690223	0
319.370532	0
319.051162	0
318.732111	0
318.413379	0
318.094965	0
317.776870	0
317.459093	-1
317.141634	-1
316.824493	-1
316.507668	-1
316.191160	-1
315.874969	-1
315.559094	-1
315.243535	-1
314.928292	-1
314.613363	-1
314.298750	-1
313.984451	-1
313.670467	-1
313.356796	-1
313.043440	-1
312.730396	-1
312.417666	-1
312.105248	-1
311.793143	-2
311.481350	-2
311.169868	-2
310.858698	-2
310.547840	-2
310.237292	-2
309.927055	-2
309.617128	-2
309.307510	-2
308.998203	-2
308.689205	-2
308.380515	-2
308.072135	-1
307.764063	-1
307.456299	-1
307.148842	-1
306.841694	-1
306.534852	-1
306.228317	-1
305.922089	-1
305.616167	-1
305.310551	-1
305.005240	-1
304.700235	-1
304.395535	-1
304.091139	-1
303.787048	-1
303.483261	-1
303.179778	-1
302.876598	-1
302.573721	-1
302.271147	-1
301.968876	0
301.666907	0
301.365240	0
301.063875	0
300.762811	0
300.462049	0
300.161587	-1
299.861425	-1
299.561564	0
299.262002	-1
298.962740	-1
298.663777	-1
298.365113	-1
298.066748	-1
297.768682	-1
297.470913	-1
297.173442	-2
296.876269	-2
296.579392	-3
296.282813	-3
295.986530	-3
295.690544	-3
295.394853	-3
295.099458	-3
294.804359	-3
294.509554	-3
294.215045	-3
293.920830	-3
293.626909	-3
293.333282	-3
293.039949	-3
292.746909	-3
292.454162	-2
292.161708	-3
291.869546	-3
291.577676	-3
291.286099	-3
290.994813	-3
290.703818	-3
290.413114	-3
290.122701	-3
289.832578	-3
289.542746	-3
289.253203	-3
288.963950	-3
288.674986	-3
288.386311	-3
288.097924	-3
287.809826	-3
287.522017	-3
287.234495	-3
286.947260	-3
286.660313	-3
286.373653	-3
286.087279	-3
285.801192	-3
285.515390	-3
285.229875	-3
284.944645	-3
284.659701	-3
284.375041	-3
284.090666	-3
283.806575	-3
283.522769	-2
283.239246	-2
282.956007	-2
282.673051	-2
282.390377	-2
282.107987	-2
281.825879	-2
281.544053	-2
281.262509	-2
280.981247	-2
280.700265	-2
280.419565	-2
280.139146	-2
279.859006	-2
279.579147	-2
279.299568	-3
279.020269	-2
278.741248	-2
278.462507	-2
278.184045	-2
277.905861	-2
277.627955	-2
277.350327	-2
277.072977	-2
276.795904	-2
276.519108	-2
276.242589	-2
275.966346	-2
275.690380	-2
275.414689	-1
275.139275	-1
274.864135	0
274.589271	0
274.314682	0
274.040367	0
273.766327	0
273.492560	-1
273.219068	-1
272.945849	-1
272.672903	-1
272.400230	-1
272.127830	-1
271.855702	-1
271.583846	0
271.312262	0
271.040950	0
270.769909	0
270.499139	0
270.228640	0
269.958412	0
269.688453	0
269.418765	0
269.149346	-1
268.880197	-1
268.611316	-1
268.342705	-1
268.074362	-1
267.806288	-1
267.538482	-1
267.270943	-1
267.003672	-1
266.736669	-1
266.469932	-1
266.203462	-1
265.937259	0
265.671321	0
265.405650	0
265.140244	0
264.875104	0
264.610229	0
264.345619	0
264.081273	-1
263.817192	-1
263.553375	-1
263.289821	-1
263.026532	-2
262.763505	-2
262.500741	-1
262.238241	-1
261.976002	-1
261.714026	-1
261.452312	-1
261.190860	-1
260.929669	-1
260.668740	-1
260.408071	-1
260.147663	-1
259.887515	-1
259.627628	-1
259.368000	-1
259.108632	-2
258.849523	-3
258.590674	-3
258.332083	-3
258.073751	-3
257.815677	-2
257.557862	-1
257.300304	-1
257.043003	-1
256.785960	-1
256.529175	0
256.272645	0
256.016373	0
255.760356	0
255.504596	0
255.249091	0
254.993842	0
254.738848	0
254.484110	0
254.229625	0
253.975396	0
253.721420	0
253.467699	0
253.214231	0
252.961017	-1
252.708056	-1
252.455348	-1
252.202893	-1
251.950690	-1
251.698739	-1
251.447040	-1
251.195593	-1
250.944398	-1
250.693453	-1
250.442760	-1
250.192317	-1
249.942125	-1
249.692183	-1
249.442491	0
249.193048	0
248.943855	-1
248.694911	-1
248.446216	-2
248.197770	-3
247.949572	-3
247.701623	-3
247.453921	-2
247.206467	-2
246.959261	-2
246.712301	-2
246.465589	0
246.219123	0
245.972904	0
245.726931	-1
245.481205	-1
245.235723	-1
244.990488	-1
244.745497	-1
244.500752	-1
244.256251	-1
